distance_metric,k,split,class,precision,recall,f1,support
cosine,6,test,100180860,0.7272727272727273,0.7164179104477612,0.7218045112781953,67
cosine,6,test,100192430,0.8208955223880597,0.8088235294117647,0.8148148148148148,136
cosine,6,test,100610443,0.84375,0.9101123595505618,0.8756756756756756,89
cosine,6,test,100610883,0.75,0.6461538461538462,0.694214876033058,65
cosine,6,test,300000007,0.8,0.8,0.8000000000000002,115
cosine,6,test,300000018,0.7105263157894737,0.7297297297297297,0.7200000000000001,74
cosine,6,test,300000034,0.8325991189427313,0.9,0.8649885583524028,210
cosine,6,test,300000080,0.7857142857142857,0.7777777777777778,0.7817258883248731,198
cosine,6,test,300000082,0.7843137254901961,0.8163265306122449,0.8,98
cosine,6,test,700018215,0.7708333333333334,0.578125,0.6607142857142857,64
cosine,7,train,100180860,1.0,1.0,1.0,603
cosine,7,train,100192430,1.0,1.0,1.0,1224
cosine,7,train,100610443,1.0,1.0,1.0,801
cosine,7,train,100610883,1.0,1.0,1.0,585
cosine,7,train,300000007,1.0,1.0,1.0,1035
cosine,7,train,300000018,1.0,1.0,1.0,666
cosine,7,train,300000034,1.0,1.0,1.0,1890
cosine,7,train,300000080,1.0,1.0,1.0,1782
cosine,7,train,300000082,1.0,1.0,1.0,882
cosine,7,train,700018215,1.0,1.0,1.0,576
cosine,7,test,100180860,0.7272727272727273,0.7164179104477612,0.7218045112781953,67
cosine,7,test,100192430,0.7898550724637681,0.8014705882352942,0.7956204379562044,136
cosine,7,test,100610443,0.851063829787234,0.898876404494382,0.8743169398907104,89
cosine,7,test,100610883,0.7586206896551724,0.676923076923077,0.7154471544715447,65
cosine,7,test,300000007,0.8034188034188035,0.8173913043478261,0.810344827586207,115
cosine,7,test,300000018,0.7297297297297297,0.7297297297297297,0.7297297297297297,74
cosine,7,test,300000034,0.8552036199095022,0.9,0.8770301624129929,210
cosine,7,test,300000080,0.7908163265306123,0.7828282828282829,0.7868020304568528,198
cosine,7,test,300000082,0.7941176470588235,0.826530612244898,0.8099999999999999,98
cosine,7,test,700018215,0.78,0.609375,0.6842105263157895,64
cosine,8,train,100180860,1.0,1.0,1.0,603
cosine,8,train,100192430,1.0,1.0,1.0,1224
cosine,8,train,100610443,1.0,1.0,1.0,801
cosine,8,train,100610883,1.0,1.0,1.0,585
cosine,8,train,300000007,1.0,1.0,1.0,1035
cosine,8,train,300000018,1.0,1.0,1.0,666
cosine,8,train,300000034,1.0,1.0,1.0,1890
cosine,8,train,300000080,1.0,1.0,1.0,1782
cosine,8,train,300000082,1.0,1.0,1.0,882
cosine,8,train,700018215,1.0,1.0,1.0,576
cosine,8,test,100180860,0.6857142857142857,0.7164179104477612,0.7007299270072992,67
cosine,8,test,100192430,0.8059701492537313,0.7941176470588235,0.8,136
cosine,8,test,100610443,0.8723404255319149,0.9213483146067416,0.8961748633879781,89
cosine,8,test,100610883,0.7627118644067796,0.6923076923076923,0.7258064516129032,65
cosine,8,test,300000007,0.7983193277310925,0.8260869565217391,0.8119658119658121,115
cosine,8,test,300000018,0.7236842105263158,0.7432432432432432,0.7333333333333334,74
cosine,8,test,300000034,0.8513513513513513,0.9,0.875,210
cosine,8,test,300000080,0.8,0.7878787878787878,0.7938931297709925,198
cosine,8,test,300000082,0.7941176470588235,0.826530612244898,0.8099999999999999,98
cosine,8,test,700018215,0.8444444444444444,0.59375,0.6972477064220183,64
cosine,9,train,100180860,1.0,1.0,1.0,603
cosine,9,train,100192430,1.0,1.0,1.0,1224
cosine,9,train,100610443,1.0,1.0,1.0,801
cosine,9,train,100610883,1.0,1.0,1.0,585
cosine,9,train,300000007,1.0,1.0,1.0,1035
cosine,9,train,300000018,1.0,1.0,1.0,666
cosine,9,train,300000034,1.0,1.0,1.0,1890
cosine,9,train,300000080,1.0,1.0,1.0,1782
cosine,9,train,300000082,1.0,1.0,1.0,882
cosine,9,train,700018215,1.0,1.0,1.0,576
cosine,9,test,100180860,0.7142857142857143,0.746268656716418,0.7299270072992701,67
cosine,9,test,100192430,0.8283582089552238,0.8161764705882353,0.8222222222222222,136
cosine,9,test,100610443,0.8645833333333334,0.9325842696629213,0.8972972972972973,89
cosine,9,test,100610883,0.7924528301886793,0.6461538461538462,0.711864406779661,65
cosine,9,test,300000007,0.7851239669421488,0.8260869565217391,0.8050847457627119,115
cosine,9,test,300000018,0.7432432432432432,0.7432432432432432,0.7432432432432431,74
cosine,9,test,300000034,0.8508771929824561,0.9238095238095239,0.8858447488584474,210
cosine,9,test,300000080,0.8102564102564103,0.797979797979798,0.8040712468193385,198
cosine,9,test,300000082,0.8181818181818182,0.826530612244898,0.8223350253807107,98
cosine,9,test,700018215,0.8260869565217391,0.59375,0.6909090909090908,64
cosine,10,train,100180860,1.0,1.0,1.0,603
cosine,10,train,100192430,1.0,1.0,1.0,1224
cosine,10,train,100610443,1.0,1.0,1.0,801
cosine,10,train,100610883,1.0,1.0,1.0,585
cosine,10,train,300000007,1.0,1.0,1.0,1035
cosine,10,train,300000018,1.0,1.0,1.0,666
cosine,10,train,300000034,1.0,1.0,1.0,1890
cosine,10,train,300000080,1.0,1.0,1.0,1782
cosine,10,train,300000082,1.0,1.0,1.0,882
cosine,10,train,700018215,1.0,1.0,1.0,576
cosine,10,test,100180860,0.6571428571428571,0.6865671641791045,0.6715328467153284,67
cosine,10,test,100192430,0.8102189781021898,0.8161764705882353,0.8131868131868132,136
cosine,10,test,100610443,0.8541666666666666,0.9213483146067416,0.8864864864864865,89
cosine,10,test,100610883,0.7777777777777778,0.6461538461538462,0.7058823529411764,65
cosine,10,test,300000007,0.8067226890756303,0.8347826086956521,0.8205128205128206,115
cosine,10,test,300000018,0.7466666666666667,0.7567567567567568,0.7516778523489932,74
cosine,10,test,300000034,0.8398268398268398,0.9238095238095239,0.8798185941043084,210
cosine,10,test,300000080,0.7979274611398963,0.7777777777777778,0.7877237851662403,198
cosine,10,test,300000082,0.7920792079207921,0.8163265306122449,0.8040201005025126,98
cosine,10,test,700018215,0.85,0.53125,0.6538461538461537,64
cosine,11,train,100180860,1.0,1.0,1.0,603
cosine,11,train,100192430,1.0,1.0,1.0,1224
cosine,11,train,100610443,1.0,1.0,1.0,801
cosine,11,train,100610883,1.0,1.0,1.0,585
cosine,11,train,300000007,1.0,1.0,1.0,1035
cosine,11,train,300000018,1.0,1.0,1.0,666
cosine,11,train,300000034,1.0,1.0,1.0,1890
cosine,11,train,300000080,1.0,1.0,1.0,1782
cosine,11,train,300000082,1.0,1.0,1.0,882
cosine,11,train,700018215,1.0,1.0,1.0,576
cosine,11,test,100180860,0.6621621621621622,0.7313432835820896,0.6950354609929078,67
cosine,11,test,100192430,0.8148148148148148,0.8088235294117647,0.8118081180811809,136
cosine,11,test,100610443,0.8556701030927835,0.9325842696629213,0.8924731182795699,89
cosine,11,test,100610883,0.7543859649122807,0.6615384615384615,0.7049180327868853,65
cosine,11,test,300000007,0.7948717948717948,0.808695652173913,0.8017241379310344,115
cosine,11,test,300000018,0.7466666666666667,0.7567567567567568,0.7516778523489932,74
cosine,11,test,300000034,0.8311688311688312,0.9142857142857143,0.8707482993197279,210
cosine,11,test,300000080,0.8072916666666666,0.7828282828282829,0.7948717948717949,198
cosine,11,test,300000082,0.8080808080808081,0.8163265306122449,0.8121827411167513,98
cosine,11,test,700018215,0.8461538461538461,0.515625,0.6407766990291262,64
cosine,12,train,100180860,1.0,1.0,1.0,603
cosine,12,train,100192430,1.0,1.0,1.0,1224
cosine,12,train,100610443,1.0,1.0,1.0,801
cosine,12,train,100610883,1.0,1.0,1.0,585
cosine,12,train,300000007,1.0,1.0,1.0,1035
cosine,12,train,300000018,1.0,1.0,1.0,666
cosine,12,train,300000034,1.0,1.0,1.0,1890
cosine,12,train,300000080,1.0,1.0,1.0,1782
cosine,12,train,300000082,1.0,1.0,1.0,882
cosine,12,train,700018215,1.0,1.0,1.0,576
cosine,12,test,100180860,0.676056338028169,0.7164179104477612,0.6956521739130436,67
cosine,12,test,100192430,0.8074074074074075,0.8014705882352942,0.8044280442804428,136
cosine,12,test,100610443,0.8645833333333334,0.9325842696629213,0.8972972972972973,89
cosine,12,test,100610883,0.7719298245614035,0.676923076923077,0.7213114754098361,65
cosine,12,test,300000007,0.7661290322580645,0.8260869565217391,0.7949790794979079,115
cosine,12,test,300000018,0.7432432432432432,0.7432432432432432,0.7432432432432431,74
cosine,12,test,300000034,0.8384279475982532,0.9142857142857143,0.8747152619589976,210
cosine,12,test,300000080,0.8,0.7676767676767676,0.7835051546391752,198
cosine,12,test,300000082,0.7766990291262136,0.8163265306122449,0.7960199004975125,98
cosine,12,test,700018215,0.8378378378378378,0.484375,0.6138613861386139,64
cosine,13,train,100180860,1.0,1.0,1.0,603
cosine,13,train,100192430,1.0,1.0,1.0,1224
cosine,13,train,100610443,1.0,1.0,1.0,801
cosine,13,train,100610883,1.0,1.0,1.0,585
cosine,13,train,300000007,1.0,1.0,1.0,1035
cosine,13,train,300000018,1.0,1.0,1.0,666
cosine,13,train,300000034,1.0,1.0,1.0,1890
cosine,13,train,300000080,1.0,1.0,1.0,1782
cosine,13,train,300000082,1.0,1.0,1.0,882
cosine,13,train,700018215,1.0,1.0,1.0,576
cosine,13,test,100180860,0.6764705882352942,0.6865671641791045,0.6814814814814815,67
cosine,13,test,100192430,0.8235294117647058,0.8235294117647058,0.8235294117647058,136
cosine,13,test,100610443,0.8383838383838383,0.9325842696629213,0.8829787234042553,89
cosine,13,test,100610883,0.7543859649122807,0.6615384615384615,0.7049180327868853,65
cosine,13,test,300000007,0.7851239669421488,0.8260869565217391,0.8050847457627119,115
cosine,13,test,300000018,0.7534246575342466,0.7432432432432432,0.7482993197278911,74
cosine,13,test,300000034,0.8495575221238938,0.9142857142857143,0.8807339449541284,210
cosine,13,test,300000080,0.8102564102564103,0.797979797979798,0.8040712468193385,198
cosine,13,test,300000082,0.801980198019802,0.826530612244898,0.814070351758794,98
cosine,13,test,700018215,0.825,0.515625,0.6346153846153846,64
cosine,14,train,100180860,1.0,1.0,1.0,603
cosine,14,train,100192430,1.0,1.0,1.0,1224
cosine,14,train,100610443,1.0,1.0,1.0,801
cosine,14,train,100610883,1.0,1.0,1.0,585
cosine,14,train,300000007,1.0,1.0,1.0,1035
cosine,14,train,300000018,1.0,1.0,1.0,666
cosine,14,train,300000034,1.0,1.0,1.0,1890
cosine,14,train,300000080,1.0,1.0,1.0,1782
cosine,14,train,300000082,1.0,1.0,1.0,882
cosine,14,train,700018215,1.0,1.0,1.0,576
cosine,14,test,100180860,0.7058823529411765,0.7164179104477612,0.7111111111111111,67
cosine,14,test,100192430,0.8235294117647058,0.8235294117647058,0.8235294117647058,136
cosine,14,test,100610443,0.83,0.9325842696629213,0.8783068783068783,89
cosine,14,test,100610883,0.7719298245614035,0.676923076923077,0.7213114754098361,65
cosine,14,test,300000007,0.7916666666666666,0.8260869565217391,0.8085106382978724,115
cosine,14,test,300000018,0.7428571428571429,0.7027027027027027,0.7222222222222223,74
cosine,14,test,300000034,0.8427947598253275,0.919047619047619,0.8792710706150342,210
cosine,14,test,300000080,0.8092783505154639,0.7929292929292929,0.8010204081632653,198
cosine,14,test,300000082,0.81,0.826530612244898,0.8181818181818183,98
cosine,14,test,700018215,0.8571428571428571,0.5625,0.6792452830188678,64
cosine,15,train,100180860,1.0,1.0,1.0,603
cosine,15,train,100192430,1.0,1.0,1.0,1224
cosine,15,train,100610443,1.0,1.0,1.0,801
cosine,15,train,100610883,1.0,1.0,1.0,585
cosine,15,train,300000007,1.0,1.0,1.0,1035
cosine,15,train,300000018,1.0,1.0,1.0,666
cosine,15,train,300000034,1.0,1.0,1.0,1890
cosine,15,train,300000080,1.0,1.0,1.0,1782
cosine,15,train,300000082,1.0,1.0,1.0,882
cosine,15,train,700018215,1.0,1.0,1.0,576
cosine,15,test,100180860,0.6857142857142857,0.7164179104477612,0.7007299270072992,67
cosine,15,test,100192430,0.8088235294117647,0.8088235294117647,0.8088235294117648,136
cosine,15,test,100610443,0.8155339805825242,0.9438202247191011,0.8749999999999999,89
cosine,15,test,100610883,0.7924528301886793,0.6461538461538462,0.711864406779661,65
cosine,15,test,300000007,0.8157894736842105,0.808695652173913,0.812227074235808,115
cosine,15,test,300000018,0.7534246575342466,0.7432432432432432,0.7482993197278911,74
cosine,15,test,300000034,0.8418803418803419,0.9380952380952381,0.8873873873873874,210
cosine,15,test,300000080,0.8134715025906736,0.7929292929292929,0.8030690537084398,198
cosine,15,test,300000082,0.8144329896907216,0.8061224489795918,0.8102564102564104,98
cosine,15,test,700018215,0.8372093023255814,0.5625,0.6728971962616822,64
