distance_metric,k,split,class,precision,recall,f1,support
euclidean,9,train,100180860,1.0,1.0,1.0,567
euclidean,9,train,100192430,1.0,1.0,1.0,810
euclidean,9,train,100610443,1.0,1.0,1.0,576
euclidean,9,train,100610883,1.0,1.0,1.0,549
euclidean,9,train,300000007,1.0,1.0,1.0,684
euclidean,9,train,300000018,1.0,1.0,1.0,576
euclidean,9,train,300000034,1.0,1.0,1.0,1152
euclidean,9,train,300000080,1.0,1.0,1.0,1152
euclidean,9,train,300000082,1.0,1.0,1.0,585
euclidean,9,train,700018215,1.0,1.0,1.0,540
euclidean,9,test,100180860,0.864406779661017,0.8095238095238095,0.8360655737704918,63
euclidean,9,test,100192430,0.9052631578947369,0.9555555555555556,0.9297297297297298,90
euclidean,9,test,100610443,0.9130434782608695,0.984375,0.9473684210526315,64
euclidean,9,test,100610883,0.8888888888888888,0.6557377049180327,0.7547169811320755,61
euclidean,9,test,300000007,0.8902439024390244,0.9605263157894737,0.9240506329113923,76
euclidean,9,test,300000018,0.9285714285714286,0.8125,0.8666666666666666,64
euclidean,9,test,300000034,0.9064748201438849,0.984375,0.9438202247191011,128
euclidean,9,test,300000080,0.85,0.9296875,0.8880597014925372,128
euclidean,9,test,300000082,0.9130434782608695,0.9692307692307692,0.9402985074626865,65
euclidean,9,test,700018215,0.8888888888888888,0.6666666666666666,0.761904761904762,60
euclidean,10,train,100180860,1.0,1.0,1.0,567
euclidean,10,train,100192430,1.0,1.0,1.0,810
euclidean,10,train,100610443,1.0,1.0,1.0,576
euclidean,10,train,100610883,1.0,1.0,1.0,549
euclidean,10,train,300000007,1.0,1.0,1.0,684
euclidean,10,train,300000018,1.0,1.0,1.0,576
euclidean,10,train,300000034,1.0,1.0,1.0,1152
euclidean,10,train,300000080,1.0,1.0,1.0,1152
euclidean,10,train,300000082,1.0,1.0,1.0,585
euclidean,10,train,700018215,1.0,1.0,1.0,540
euclidean,10,test,100180860,0.864406779661017,0.8095238095238095,0.8360655737704918,63
euclidean,10,test,100192430,0.8958333333333334,0.9555555555555556,0.924731182795699,90
euclidean,10,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
euclidean,10,test,100610883,0.9047619047619048,0.6229508196721312,0.7378640776699029,61
euclidean,10,test,300000007,0.891566265060241,0.9736842105263158,0.930817610062893,76
euclidean,10,test,300000018,0.9464285714285714,0.828125,0.8833333333333333,64
euclidean,10,test,300000034,0.9202898550724637,0.9921875,0.9548872180451127,128
euclidean,10,test,300000080,0.8531468531468531,0.953125,0.9003690036900369,128
euclidean,10,test,300000082,0.9264705882352942,0.9692307692307692,0.9473684210526316,65
euclidean,10,test,700018215,0.8863636363636364,0.65,0.75,60
euclidean,11,train,100180860,1.0,1.0,1.0,567
euclidean,11,train,100192430,1.0,1.0,1.0,810
euclidean,11,train,100610443,1.0,1.0,1.0,576
euclidean,11,train,100610883,1.0,1.0,1.0,549
euclidean,11,train,300000007,1.0,1.0,1.0,684
euclidean,11,train,300000018,1.0,1.0,1.0,576
euclidean,11,train,300000034,1.0,1.0,1.0,1152
euclidean,11,train,300000080,1.0,1.0,1.0,1152
euclidean,11,train,300000082,1.0,1.0,1.0,585
euclidean,11,train,700018215,1.0,1.0,1.0,540
euclidean,11,test,100180860,0.864406779661017,0.8095238095238095,0.8360655737704918,63
euclidean,11,test,100192430,0.8712871287128713,0.9777777777777777,0.9214659685863874,90
euclidean,11,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
euclidean,11,test,100610883,0.925,0.6065573770491803,0.7326732673267327,61
euclidean,11,test,300000007,0.9024390243902439,0.9736842105263158,0.9367088607594938,76
euclidean,11,test,300000018,0.9310344827586207,0.84375,0.8852459016393444,64
euclidean,11,test,300000034,0.9142857142857143,1.0,0.955223880597015,128
euclidean,11,test,300000080,0.8642857142857143,0.9453125,0.9029850746268657,128
euclidean,11,test,300000082,0.9264705882352942,0.9692307692307692,0.9473684210526316,65
euclidean,11,test,700018215,0.9024390243902439,0.6166666666666667,0.7326732673267328,60
euclidean,12,train,100180860,1.0,1.0,1.0,567
euclidean,12,train,100192430,1.0,1.0,1.0,810
euclidean,12,train,100610443,1.0,1.0,1.0,576
euclidean,12,train,100610883,1.0,1.0,1.0,549
euclidean,12,train,300000007,1.0,1.0,1.0,684
euclidean,12,train,300000018,1.0,1.0,1.0,576
euclidean,12,train,300000034,1.0,1.0,1.0,1152
euclidean,12,train,300000080,1.0,1.0,1.0,1152
